	slope	pval	qval
MPP7	0.2360119805256261	0.000220411907749	0.012120475454817566
SVIL-AS1	-0.1085195364391553	0.0046273043747262	0.07188782026893929
SVIL	0.2030225394579009	0.0002557918819283	0.013223665168778174
RP11-449I17.9	0.0318972913890476	0.004330888391867	0.069294214269872
ZNF438	0.3631875686063633	0.0001347646043023	0.00903816864627907
RP11-330O11.3	0.5353575638964655	9.811890631876012e-05	0.007598957746247293
DDX10P1	0.3919612080777261	0.0014401761811855	0.03665470707734442
ZEB1-AS1	0.1673128792590704	0.0035982053780503	0.06221786309551083
KIF5B	0.1563161593292689	0.0044228501450686	0.07004706559895126
RPS4XP11	0.3027978502979355	0.0008039418543906	0.025502699443312807
PARD3	0.260186875469776	0.0017184689806638	0.04040774526343603
ZNF248	0.1389780473305195	0.0064237429694283	0.08758366038637107
ZNF33A	0.2982461223856884	0.000277519759331	0.013760543779652998
HSD17B7P2	-0.1880357433212498	0.0053368345801587	0.07800494602410275
CSGALNACT2	0.3007904944759523	0.000679601594048	0.023015390956742193
RASGEF1A	0.3429627893157861	0.0002812117285952	0.01389313184386349
ZNF487	0.257811717772907	6.197770440875288e-05	0.0059919044770292
RP11-517P14.7	0.2745747696883294	0.004081077259943	0.06682488595525143
ZNF485	0.2760388148617727	0.0006301044730377	0.022052420080541563
TMEM72	0.2504163296965729	0.0035644452173749	0.06185320829845218
RP11-285G1.9	0.1687487578332558	0.0051968855284745	0.07699006099605968
RASSF4	-0.1616441336489038	0.0004196632122193	0.017402035482698804
C10orf25	0.2108754402125234	0.0028772197944067	0.0546151540390301
OR13A1	0.310290323492471	0.0053666564014849	0.07833596424327906
RP11-67C2.2	0.2879613208675876	0.0015775838444153	0.038689783124133
IPMK	0.3043130999524122	0.0003012380392862	0.014412636996158273
UBE2D1	0.4260783466332423	1.6208282348156704e-05	0.0026664468783907823
TFAM	0.2077660859515658	0.0002892580290623	0.01402918658282702
RP11-120C12.3	0.2362345409151825	2.2677303728559044e-05	0.0032555035604307438
NRBF2	0.4197387912876641	7.07938909088925e-05	0.0064736684966470006
JMJD1C	0.2004905186073919	0.0027250927854811	0.05253115018083429
HERC4	0.2118001895144374	7.746308451762513e-06	0.0016018426931765873
PBLD	0.173886809707357	0.0051963247236296	0.07699006099605968
SRGN	0.1992870396388859	0.0033170568717016	0.059549587792475295
RP11-343J3.2	-0.1739877669126199	0.0042423000870171	0.0684789019368532
H2AFY2	-0.2454261932467874	0.0001558970099461	0.009907717772965646
MCU	0.1200457693632617	0.0022349705006448	0.04687341896703839
MIR4676	0.0159815510572315	0.0056743313764382	0.08124049435665134
ECD	-0.1203503927172556	0.0004584979245776	0.018391123217149405
DNAJC9-AS1	0.305697526741391	0.000307505300331	0.014511120947010837
CFAP70	0.1805324174420229	0.0056659103113066	0.08116331034239042
FUT11	-0.1361128785749929	0.0079785573375001	0.09955780621001269
VDAC2	-0.1764231387510912	2.1651378750434978e-06	0.0006253926289649451
KCNMA1-AS1	0.3166826318966805	0.0060640766610677	0.08481938843992004
POLR3A	-0.0855840454735908	0.0068370096706589	0.09086013510932711
SFTPD	-0.3701427404837996	0.002439696160947	0.049365416166945376
SH2D4B	0.3293399893788138	0.002004485582063	0.044151313091145526
CDHR1	-0.3025385998367713	0.0073302512940848	0.09489520480120403
KLLN	0.3076958296653023	0.0043131816280614	0.06907163726580462
PTEN	0.1865402880063733	0.0029805388643158	0.055691046147262065
MED6P1	0.2616842533744616	0.0025347252792403	0.05052052663172196
ACTA2-AS1	0.2582804820407413	0.0016403889699567	0.039450270769989505
FAS	0.2890200371594487	2.883149417971072e-05	0.0037487981433881714
IFIT5	0.2687578709112188	0.0005589938369015	0.02058128944331864
TNKS2	0.1160923347892446	0.0042911704913113	0.06886970506952146
CPEB3	0.1808958702292356	0.0050829946286602	0.07606656874117808
MARCH5	0.1730974765453337	0.0004508712537419	0.018259616828099262
EXOC6	0.3841275950789951	0.0002226018623974	0.012188847414241585
CYP26A1	0.4227507087481078	0.0002204651254146	0.012120475454817566
NOC3L	0.1863769376910624	0.001994218003551	0.04412706784271673
RP11-310E22.4	-0.1501667282613699	0.0071025760770643	0.09295631590073763
ENTPD1	0.2503048014841741	0.0003387951954952	0.015361717036938505
ENTPD1-AS1	0.340040036403988	0.0001411509026087	0.009306413134316608
RP11-429G19.3	0.3336318665350013	0.0002460784172965	0.012898091213334736
CC2D2B	0.3381750100398698	0.0024345207398024	0.04929723895671091
CCNJ	0.1972329564042502	0.0002532314848436	0.013116141575504562
ZNF518A	0.2293467600388996	0.0048839221191913	0.0742526432489236
DNTT	-0.430480349687115	0.0079366935625279	0.09923957282765072
PIK3AP1	0.1857162337999885	0.0029285255436088	0.05504176769268523
LCOR	0.1902514957236606	3.164541752508362e-05	0.003935426738433123
SLIT1	0.2168547270594649	0.0057287758578795	0.08176896809028766
ARHGAP19	0.2599433665812151	3.3125996175068554e-05	0.004044674606533306
RPL12P27	0.4699670278805294	0.0003405572495396	0.015403232284064493
MMS19	-0.0863675684932965	0.0042241226742047	0.06826622410603404
RP11-441O15.3	0.2354614196910818	0.0013344752810941	0.03479067552315621
CUTC	0.1749184665150491	0.0037613578890506	0.0637504035638157
ABCC2	0.3704753753310601	2.138459562979535e-05	0.0031480593317959
ERLIN1	0.2982554486945881	0.0005965453454868	0.021373534255783685
CHUK	0.2134320928820471	0.0003285013452373	0.015083587915606343
RP11-316M21.7	0.2548641449306789	0.0048844278411849	0.0742526432489236
NDUFB8	-0.135324184126052	0.0002831154399447	0.013912003889134321
SLF2	0.1737033735183888	0.0001368995173716	0.009125297255617077
MRPL43	-0.0952358185654114	0.0040064183118902	0.0662782995402151
TWNK	0.1609129937029502	0.0026782496569846	0.051939966349592644
SFXN3	-0.1705978463140356	4.750881421629284e-05	0.005095483665414261
FBXW4	-0.3380804925245811	9.878180712153824e-11	7.489856131081966e-08
FGF8	0.3473499691106383	0.0012024844699683	0.032513915824943056
MGEA5	0.1265801384682124	0.0076566092417712	0.09710945847596432
C10orf76	-0.0972530940899602	3.556390533600826e-05	0.0042483691905981676
ELOVL3	0.318306059940352	0.0027476796269263	0.052835972593575406
ARL3	0.1969084100237252	0.004974623608059	0.07495850179717277
NEURL1	-0.3943219836188958	0.000170290372574	0.01031797116488325
SLK	0.225567819159558	0.0003326004100729	0.015207137007286228
GSTO2	0.1925485719161219	0.0047662226726431	0.07333642281424242
CFAP58-AS1	0.4269899643379241	7.3589599114642e-07	0.0002732927479501045
CFAP58	0.3796787090920485	1.0559664264434225e-07	5.147082067178511e-05
ADD3	0.1931710347615989	0.0009855798182823	0.028772606117469162
RP11-525A16.4	0.2585246159618945	0.0057154042811658	0.08163666941847289
SMC3	0.1395349573398084	0.0014405368880284	0.03665470707734442
BBIP1	0.2292110818239321	1.0051748433428184e-05	0.0019239582766519775
RP11-348N5.9	0.2246098616552596	0.0068045517028502	0.09069191566455033
SHOC2	0.1811771092024508	0.0031898774539764	0.05815432657056937
ZDHHC6	0.0814552167143742	0.0018556677822443	0.04224546103764838
RP11-57H14.4	0.1495469438922707	0.0053860354850431	0.07853484220071393
TCF7L2	-0.1842287141224582	0.0003586111276255	0.015826433855562892
CCDC186	0.1750038847966066	0.0028346350827338	0.054070020418100495
FAM160B1	0.2615808837906009	0.0003966732790046	0.016839181685395898
RAB11FIP2	0.2022549957406959	0.0010917294989801	0.030707062543671296
FAM45A	0.2773502267675194	5.265937935595881e-05	0.005454992102088241
PRDX3	0.1736367622306689	0.0044153787414132	0.07002751830372576
MCMBP	0.172473200325752	0.0012764769359415	0.033778685839514475
FAM24B	-0.2253686593724903	0.0033247938084603	0.059549587792475295
LHPP	-0.2674683092464333	3.4296103902711696e-05	0.004142488752687114
FAM53B	-0.1548043949918975	0.002913067672725	0.05489709703056528
UROS	-0.170902137773771	0.0002403241118789	0.012787304011396598
ADAM12	-0.4561588124750357	2.2995274715932303e-05	0.003277697225305943
MGMT	-0.2494576609560123	5.05388765980764e-05	0.005326290253363295
CTAGE7P	0.3111006342138209	0.0009939887322196	0.028863740887942767
DPYSL4	-0.3367995128125343	0.0024339519252352	0.04929723895671091
STK32C	-0.1899791432647279	0.0001146818210934	0.008203960010596383
PWWP2B	-0.1342812859369437	0.0020692163993107	0.0449513178158256
C10orf91	-0.2973434712501445	0.0051672364494826	0.0767591217007222
TUBGCP2	-0.1278071209217472	1.3258683534241246e-05	0.002334896940326768
ZNF511	-0.1747594800662892	1.7732078348383224e-07	7.982836152298846e-05
FUOM	-0.2025362161160698	0.0005334810055528	0.020089334067288665
ECHS1	-0.1737937177809242	0.003843997399146	0.06458772439238368
MTG1	-0.1470548916405357	0.0008858477511513	0.026926614939227045
SCART1	-0.369415483263969	0.0026486496343927	0.0516450571425747
RP11-326C3.2	-0.1945388340375678	0.0049184606957085	0.07454431046644043
IFITM1	0.1963715062288768	0.0039990108292358	0.06619587604294748
RP11-326C3.11	0.415526464943658	0.0001414810847706	0.00931693049432641
RP11-326C3.14	0.5504947959659252	3.307562251576213e-06	0.0008765361089225662
RP11-326C3.13	0.4055805483205442	0.0002791298402	0.013815282172437353
RP11-326C3.12	0.4771093247944589	0.0002152862553861	0.012029587772812662
RP11-326C3.15	0.5122332137729583	7.698398663003565e-05	0.006702886440361893
B4GALNT4	-0.3436001157059417	0.0002248292842369	0.01224518445782613
SIGIRR	-0.2027607012017619	0.0043033207157542	0.06895417802009196
PTDSS2	-0.1297213298539064	0.0008696941311871	0.026668970432541978
RNH1	-0.1539013276399359	5.481314115716732e-05	0.005593194396359025
HRAS	-0.150964180511905	0.002555541607332	0.0507686053229507
PHRF1	-0.1041619941457563	0.0028304301150266	0.054027566727109136
SLC25A22	-0.1418579935885204	0.0022382174415161	0.046916128466439215
RPLP2	-0.2413784224159832	9.947847833891484e-05	0.007659702523946458
SNORA52	-0.2718065524880724	0.0039426389293607	0.06558090933322953
POLR2L	-0.1719294147177112	0.0005364056451852	0.02015379007704779
CHID1	-0.1682310868813827	0.0008249291340918	0.025867048413750458
AP2A2	-0.0718932848628631	0.0060749628378908	0.0848846611840631
MOB2	-0.0966059942453148	0.0041563799013451	0.06757948420633206
IGF2	-0.5558821469732234	0.0037351351897758	0.06355798243752131
ASCL2	-0.2518511712811312	0.0001614393249101	0.01002650241807984
TSPAN32	-0.2092635323425362	0.0007214802707088	0.02381321096646603
TSSC4	-0.1625827888177035	1.6264778914568626e-05	0.0026664468783907823
CDKN1C	-0.3460349858350146	0.0040395387214964	0.0666202986972484
CTC-343N3.1	0.3311610436572049	0.0008052418982633	0.02551350302378994
PGAP2	0.1254734331775556	0.0002208149853937	0.0121274966625884
RP11-23F23.3	-0.1511851502464283	0.0034269521512607	0.06061644397016747
OR51B6	-0.3679350543341295	0.0016233633380439	0.03927008910241874
TRIM5	0.1023059332948973	0.0062507381253409	0.08632438546385288
TRIM22	0.2613577658839424	0.0002657802747839	0.013461873079303197
RP11-290F24.6	0.3920969757797889	0.0031904346438829	0.05815432657056937
CNGA4	0.4574066246778959	2.3099891806864616e-05	0.003284034618542586
TRIM3	-0.1061232458275604	0.000464643302077	0.018515187698531083
ARFIP2	-0.1093520979846763	0.000284205016444	0.013912003889134321
TAF10	-0.1217751339693604	0.0031590306320793	0.05785233152179576
EIF3F	-0.1660556200811305	1.4294206228302156e-06	0.0004590290037738067
RPL27A	-0.1785227042632436	0.0030430303704685	0.056430402265611745
SNORA3B	-0.2355730247666001	0.0072445841117669	0.09407619786621754
NRIP3	-0.2774433769349781	0.0077349377557517	0.09767886235530808
SBF2	0.167528988637212	0.0015020319625693	0.03759694126574196
RP11-351I24.3	0.3246696328098649	0.0006034144047424	0.02155863820922585
RP11-351I24.1	0.3103742675235735	0.0017013836579408	0.04026091749211277
AMPD3	0.1539093153187111	0.0073146652351184	0.09471589291166596
RNF141	0.2749528993086609	0.0019981554392268	0.044151313091145526
LYVE1	0.453943377007733	0.0017120571949411	0.040344662032761366
MRVI1	0.503313494247501	0.0007599767608975	0.024648271476440962
CTR9	0.167277872448506	0.0025020897392959	0.05012626900830891
EIF4G2	0.1094641342957419	0.0023729076755117	0.048553888988581234
RP11-685M7.3	0.3255497013723097	0.0014912824037096	0.037362133539841434
ZBED5	0.2086417280580731	0.0048581010421277	0.07410266892758742
BTBD10	0.2713454899143273	0.0029406097363348	0.0552198954369464
FAR1	0.2369442129093533	0.0019769558815989	0.04385452071850758
INSC	0.4399053237192793	1.5418513639270592e-05	0.0025866344122632136
snoMBII-202	0.0215162723620857	0.0052544311620499	0.07747005843548294
RP11-531H8.1	0.2899010743688292	0.0038556607914607	0.06464626349122314
RP11-531H8.2	0.5565534391938076	0.0009381907342768	0.027911557801438187
RP11-396O20.2	0.1098984776966061	0.0029126099809135	0.05489709703056528
SERGEF	-0.1620726473765479	0.0002661440990131	0.013465559456277254
UEVLD	0.1382060135821976	0.0059866310640559	0.08403758371019278
ZDHHC13	0.1230633857326308	0.0067185773963017	0.08989352986846731
CTD-3012A18.1	0.4330579313743428	7.216954978671161e-07	0.0002698547987641206
PRRG4	0.3528946615304135	0.0024418244931543	0.049371882492696126
HIPK3	0.2532825860276559	0.0016766057522762	0.03982701892459603
CD59	0.3221638312929127	0.0014755126735398	0.03718891406919887
FBXO3	0.1002125172028765	0.0066457141419745	0.08942638068490805
RP1-68D18.4	0.4327100657760311	2.2634326928910837e-05	0.0032555035604307438
RP11-63D14.1	0.3939565528806988	0.0065234010219473	0.08854160701640401
ACCS	-0.2837633559419373	0.0004101038235006	0.017208599486967527
EXT2	-0.1609178271373522	0.0007028394573817	0.023410257265028534
CRY2	-0.1214492723444761	0.0018848629251484	0.04267026549362392
PEX16	-0.1102609942223382	0.0031375300783614	0.05767127605794972
PHF21A	0.166243539977011	0.0051988574631513	0.07699837944339549
C11orf49	-0.1632254933751737	0.0001107690124176	0.008095183301073118
MADD	-0.1999139482483939	0.0004629574809431	0.018493558329159335
MYBPC3	0.2769182640861344	0.0053927937345972	0.07857037528292389
PSMC3	-0.1612627606628232	1.8398140908103625e-05	0.0028779120586108686
PTPRJ	0.1924576986287032	0.0034544462083306	0.06083391206618843
OR5M8	0.0474502342953882	0.0015644600857278	0.0384925001522773
LPXN	-0.2283536066648812	4.2107478415908663e-10	2.94709161754011e-07
OR10V2P	0.3619795882086267	0.0011344263866752	0.03138905489172454
AP000640.10	0.2080586307827269	0.005906314908737	0.08325265775826757
STX3	0.2415185076696924	0.0002636002915356	0.013423943204768165
OOSP1	0.4068481818282407	0.0030451929125589	0.05644929422153327
PTGDR2	-0.5547982280367932	6.383194013388234e-05	0.006135058584135396
PRPF19	-0.1163284114827647	0.0038354516890815	0.0644856725008738
RP11-881M11.2	0.3056386355072295	0.0005195464040514	0.019848199643088895
TKFC	-0.1526363421344006	6.648555837577442e-05	0.0062591537524058095
TMEM216	0.2218815039579247	0.0003376311892043	0.015343660862981437
CPSF7	0.1115627719185029	0.0017975089688063	0.041439868929507406
MYRF	-0.3383695861343015	0.0023887640756577	0.04870258402343502
FADS1	-0.1579555792502713	0.0035476210855876	0.06175756706135148
FADS3	-0.1899789137674763	0.0036489221335568	0.06270127702711137
RP11-864I4.4	-0.1397749020806967	0.00758460663685	0.0966072901350712
EEF1G	-0.1648028572779118	0.000600052021286	0.021452547443382652
MTA2	-0.1453676779575103	2.2690816850056347e-05	0.0032555035604307438
EML3	-0.1082697293202552	0.0013002845436178	0.03419322437629235
UBXN1	-0.1558989942584431	2.0579364080304396e-06	0.000613917291733321
POLR2G	-0.0746190880063691	0.0078147034309681	0.09823170382302798
TMEM179B	-0.100524181212476	0.0019297730670382	0.04314093827835767
NXF1	-0.1607900805498143	0.000640235662005	0.02224808737121385
RP11-727F15.9	-0.273524372106693	0.0029089397890231	0.05489587429160445
WDR74	-0.1521130960794458	0.0004123104199493	0.01723272155844431
HRASLS5	-0.3930988442115114	0.0025413603900864	0.05057890864586101
RARRES3	-0.2678080778890567	0.0045426249287722	0.07117995984831571
RTN3	0.2236938265349766	0.0038578685778199	0.0646469150251593
COX8A	-0.1233730858859408	0.0054800856742345	0.07937618390231091
OTUB1	-0.0950189090611138	0.0057946703756502	0.08230527829926106
FKBP2	-0.1949003470213737	7.131921188125e-05	0.006483160756776665
PPP1R14B	-0.179999507424565	0.0003732863929144	0.016211973557663423
PLCB3	-0.1931570458808032	0.0001153079699011	0.008207161268371383
BAD	-0.1308306822854185	0.0062033572573012	0.08599636348161176
GPR137	-0.136604468722676	0.0037243271238889	0.0635077789548904
CCDC88B	-0.1357656303857711	0.00251493202381	0.05025762236204983
NRXN2	-0.2597269001152639	0.0069841899490281	0.09208290730222603
AP001092.4	-0.1111748848962748	0.0030944232811891	0.05705192697287246
MAP4K2	-0.132925499751362	0.0042667029751772	0.0687508408562201
ATG2A	-0.301549604480036	0.0025713527391633	0.050850048187925295
MIR6750	-0.1237577524390091	0.0028958478226091	0.0548352841941991
PPP2R5B	-0.1859343675971673	0.0015342891487529	0.038237660287404135
SNX15	-0.1788984543745361	4.570087411142302e-07	0.0001795148158925052
NAALADL1	-0.1696185976628587	0.0008311131251287	0.025956594809511437
VPS51	-0.1561748845566167	2.0528603554165648e-05	0.003075453310352458
TM7SF2	-0.1765612781851716	0.004042782610713	0.0666202986972484
FAU	-0.1517850241711572	0.0008747935021108	0.02673355682524469
SYVN1	-0.0935196902375225	0.0074863366105565	0.09605031451081092
RP11-867O8.5	0.2641852141747256	0.0033552292681644	0.059859044512297684
SLC25A45	-0.1481808524853099	0.0012492083673292	0.033315477864795155
SSSCA1	-0.2136242499198175	2.5493398420593356e-05	0.003514483854992506
RELA	-0.185488556023383	0.0003159581471912	0.014780451732186797
KRT8P26	0.3655904985495929	0.0021887752314595	0.0463268083620461
RP11-770G2.2	0.3251161495864612	0.0028567282516877	0.05426392091723553
MUS81	-0.0759031821533589	0.0025579008017993	0.050784313287028496
EFEMP2	0.1842160272949916	0.0036573565828276	0.06280738159559712
CTSW	-0.4371413219552773	0.0024722259902283	0.04979673469289905
FIBP	-0.1254467047572013	0.0031979067857782	0.058211966780291724
FOSL1	-0.3979021017762721	0.0003567754097988	0.01578369787012649
CTD-3074O7.5	-0.2353579421367333	7.60994254919634e-06	0.0015856564261287275
DPP3	-0.1955216897442551	1.216201750372589e-05	0.0021985061574947146
ZDHHC24	-0.1244430020786342	4.485105605265611e-05	0.004897017704053205
CCS	-0.1496302265409028	0.0021789639074105	0.046224007548226025
RCE1	-0.1676014145035594	4.774007581385471e-06	0.0011282364583679464
RPS6KB2	-0.1631374573741493	3.683669883228421e-07	0.0001478668428420632
TMEM134	-0.1805634322162656	7.2936828266535e-05	0.006548959422247826
AIP	-0.1574722650966754	1.9131722240494624e-05	0.002950392600432437
PITPNM1	-0.1576315748076728	1.6928094744371456e-06	0.0005311141082096129
CDK2AP2	-0.1198893846125748	0.0062362383545712	0.08621137610857205
NDUFV1	-0.1940828616297959	0.0001960093057151	0.011299408677506588
NDUFS8	-0.1815581162419987	0.0002318804528738	0.012496364939078469
KMT5B	0.125099405206773	0.0005495181943827	0.020407685216149902
TESMIN	0.1988109589347848	0.0002017508332573	0.011515957611975096
MRPL21	-0.1138248371403026	0.0060045382768261	0.08419139789576802
IGHMBP2	-0.1316252166079237	0.0028955432165409	0.0548352841941991
RP11-757G1.5	0.232076280678579	0.0005905834021928	0.02126723554914864
ALG1L9P	0.1843468164442409	0.0009004293842551	0.027236329521474634
RNF121	-0.0872995593361129	0.0002456519122428	0.012898091213334736
IL18BP	-0.3028260915232	0.0012539627891332	0.03339333491919983
NUMA1	-0.1134757341038411	0.005114797893921	0.07627070380358789
RP11-807H22.5	0.3939171129288225	0.0053938079844951	0.07857037528292389
RELT	-0.1202782370142642	0.007352937965085	0.09503115279117431
LIPT2	0.2988056277712982	0.0028522486434432	0.05422391574788821
POLD3	0.1928361443208731	0.0004347400369744	0.01784615204277075
RP11-864N7.2	-0.2288423253886766	0.0067812778449281	0.09047006845315612
RNF169	0.1808658969359349	0.002330494720645	0.0480462114008504
GDPD5	-0.2378942066184812	0.0054068953825614	0.07867090424434754
RP11-535A19.1	0.2264346042390745	0.0063080749670884	0.08678690236978073
RP11-672A2.4	0.2861905496858818	0.0052540345880035	0.07747005843548294
CAPN5	-0.2994906577495227	0.0047221203154873	0.07284260872084845
AQP11	0.2102038407042424	0.0068336004281643	0.09086013510932711
INTS4	-0.1006968497456923	0.0010315364938438	0.029623166897380707
RP11-452H21.1	0.3230036402248669	0.0065237940416152	0.08854160701640401
RP11-452H21.2	0.2871852750791322	0.0035158649202118	0.06149123712537002
PICALM	0.1488763836744528	0.0023908800773521	0.04870258402343502
SETP17	0.3224048916941017	0.0021145844019385	0.04550567518768365
ME3	-0.2483267934987869	0.0054167879382801	0.07868900668615945
CTSC	0.1375307235999334	0.0078524306521469	0.09847918542660315
RP11-358N4.6	0.0224780380466393	0.0038725948497512	0.06477104719289753
TRIM51BP	-0.2441555953713209	0.0045739984238368	0.07134392055831387
C11orf54	0.2660388057606233	0.000350827809014	0.015647378880467556
ANKRD49	0.1622336417778409	0.0075829613417937	0.0966072901350712
PIWIL4	0.1733820286104758	0.0067115005219571	0.08989352986846731
BUD13P1	0.1898741404562002	0.0061323924014778	0.08538116959486765
CCDC82	0.257542457243386	0.0009753689517801	0.0285815039267736
RP11-379J13.2	0.0971413407747548	0.001718553942283	0.04040774526343603
CASP4	0.2448833656954803	0.0003544584791692	0.015757815386648995
CASP5	0.5408828585637738	2.935346769407019e-05	0.0037668420764742417
CASP1	0.1959642656191113	0.0014624989794877	0.03697230629374762
CARD16	0.2736806177057322	0.0012605184797606	0.03351886256555805
ZC3H12C	0.3071403151130336	0.0002843388739223	0.013912003889134321
CADM1	-0.3247773061881597	0.002774085724145	0.05328743414937503
ZPR1	-0.1242216742093308	0.0012672669194812	0.033616441043886135
SIDT2	-0.1138434558250019	0.0044177676772793	0.07002751830372576
PCSK7	-0.1420695728285277	0.0011855621906178	0.032377294202204566
RNF214	-0.1005581902319597	0.0025549366245915	0.0507686053229507
CEP164	-0.1062678273710904	0.0015102279745008	0.03778476882857363
IL10RA	-0.1039356192075416	0.003852071888113	0.06460593195571887
AP002954.4	0.3801824155485087	0.0016588135565756	0.039718398982708396
VPS11	-0.0995613505662637	0.000315888647845	0.014780451732186797
C2CD2L	-0.1527554338585241	2.530339165608683e-06	0.0007083911575841499
HINFP	-0.1052909986657516	0.0001553194017331	0.009896476050625193
CBL	0.1758665350644521	0.0052329431298264	0.0772547365973177
OAF	-0.1894203327594436	0.0010250887821458	0.02948931300545612
GRIK4	-0.6336819885302092	0.0002357053462679	0.012578324793213292
SORL1	0.2924732709223909	0.0001113359711672	0.008125715536188774
RP11-716H6.2	0.0439498742741701	0.0024763798826551	0.049830641560599784
CLMP	0.2376040375639901	0.0016276432134912	0.0392749915666311
FEZ1	-0.3931053060222777	0.0029096400836157	0.05489587429160445
ST3GAL4-AS1	0.4844288023662612	0.0003376890349868	0.015343660862981437
FLI1	0.1492679032039132	0.0028479087218122	0.054209565181719536
RP11-567M21.3	0.1413539260183822	0.0059724989577718	0.0839755069942702
RP11-283I3.6	0.2546051154437097	0.0067902937008432	0.09056579274639077
RP11-253E3.1	-0.2791497402020121	0.0016208616797526	0.03927008910241874
RP11-320N7.2	-0.1678563182383147	0.0040743521046204	0.06678349081888324
RP11-234B24.5	0.1018580974115426	0.0076804076952411	0.09723766625663316
GALNT8	-0.2903971392840658	0.0023586174262515	0.048388441388170576
RP3-454B23.1	-0.1894221072025053	0.0012834410569111	0.03389724923990845
IFFO1	-0.0952217103290457	0.0004199346581405	0.017402035482698804
LPAR5	0.1603739674773067	0.0060834167144981	0.08493756656723281
PTMS	-0.2980563249245807	0.0001554950069379	0.009896476050625193
LAG3	-0.4821560117719544	0.0035291770351549	0.061613313944092196
CD4	-0.2246949224546774	0.0034461035349481	0.060745781136547196
GPR162	-0.3127066695735694	2.3507414548373555e-05	0.0033160640181519613
USP5	-0.1194884555326977	0.0050484371118374	0.07571546121138113
ATN1	-0.2950729543962288	0.0004582337746321	0.018391123217149405
C1RL	0.287041962713605	0.0047021454757313	0.07267823494086159
CD163L1	0.6297870604350324	0.002220056239929	0.04668617498081817
CD163	0.4976849130832832	0.0031026728085964	0.0571268512535901
NANOG	0.1991614346183232	0.0041858952112708	0.0678420692655126
RP11-277J24.1	0.2802007819331182	0.0002449922440751	0.012898091213334736
FAM90A1	0.4441377574068439	0.0047995640230647	0.0735798368849054
RP11-113C12.4	0.2547989881552204	0.0040296562841056	0.06658202053931384
RPS3AP43	0.3661352619536362	0.0008790316340642	0.02682397706362929
OR7E140P	0.3481842465888626	0.0001234129302552	0.008560811548274306
CLEC4D	0.5366131276613418	0.0003466314258538	0.015587564085840732
CLEC4E	0.4417965618134223	0.0021893897562661	0.0463268083620461
RP11-561P12.5	0.5435144187123397	0.0006291109812874	0.02204391957024502
AICDA	0.5721987115964007	9.509064975531452e-06	0.0018539959826579036
M6PR	-0.0776994928044769	0.0045132532281472	0.07084172519580562
CLEC7A	0.2171687198579218	0.0024920806402366	0.050072751678982876
KLRC3	-0.4687417531974723	0.0036849974241104	0.06316212853282104
KLRC2	-0.4963338026956867	0.000905816461896	0.02733572818564203
KLRC1	-0.3829816952563616	0.0046202266954883	0.07181874025059716
EIF2S3L	0.6232580263729286	1.4840733672263966e-07	6.984356315829607e-05
LRP6	0.2201733081481058	0.0051497199748772	0.0766031370213886
RP11-253I19.3	0.2430781633004901	0.0025288989804851	0.050459668546287494
CREBL2	-0.1176271175016347	0.0044653214359576	0.07041329515649836
RP11-392P7.6	-0.3444769788881576	0.0014782640299809	0.037204107983224995
HEBP1	-0.1569371273244116	0.0041234196371566	0.06731630527262353
H2AFJ	-0.1539735622204233	0.0052383812221736	0.07730505948209164
WBP11	-0.1170870023242676	0.0062182581310089	0.0860281672296092
STRAP	-0.0731244120039706	0.0018103717085246	0.04165064388409934
PDE3A	0.3028240948947882	0.0019463485219682	0.04338712066610371
LRMP	0.1880188114454385	0.0048281429666713	0.07389346252775991
RP11-283G6.5	0.0117263581394946	0.0051942728169417	0.07699006099605968
RP11-582E3.6	0.1734790228958212	0.0026084835162007	0.051279197737280735
STK38L	0.1599018829969229	0.0014198365869336	0.036305254779334474
RP11-946L16.1	0.2531316129888481	0.007310031267962	0.09467834566561838
FAR2	0.2657789186311787	0.0009853945723431	0.028772606117469162
RP11-996F15.2	0.3044112673750326	0.0004949425917271	0.019244947270346043
RP11-996F15.6	0.2329081845702047	0.0018238949718162	0.04175853233365542
ERGIC2	0.2711882378728	9.807118530691428e-06	0.0018985468610904482
OVCH1-AS1	-0.455954578835776	0.0028554521212696	0.054258559764827706
IPO8	0.1886849477901622	7.519924294839238e-05	0.006642624485868406
ETFBKMT	0.2239514040702444	0.0003034575523217	0.014443203745724716
AMN1	0.2788633643011469	7.578541043649671e-05	0.00665272566465183
RP11-428G5.4	0.1227637455566132	0.004952618781695	0.07479207870824162
RP11-428G5.1	0.239548879538923	0.0024510060365562	0.04953917865519292
KIAA1551	0.3033269240746457	0.0003420359774838	0.015431758746112073
FGD4	0.1910517464499003	0.0063534753633419	0.08710183521766372
RP11-476D10.1	0.6273921390258027	1.7509188069454407e-05	0.002786768498797828
AC079630.2	0.2546049617165123	0.0015967887651648	0.0389682129047281
AC079630.4	0.3905378869880723	0.0011981619029732	0.032513915824943056
LRRK2	0.3964571996337661	0.0001338842536928	0.00900124282955337
PUS7L	0.1615849181492748	0.0077768196057773	0.09803433051884727
IRAK4	0.228871287878572	0.0002176651383617	0.012098714563253204
TWF1	0.2407244151928282	0.0015687276407287	0.03857656728047801
SCAF11	0.1501647958006285	0.0001833417998573	0.010822909950717214
SLC38A2	0.2245894946605429	0.0049103691191299	0.07451621184612525
